order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,sls_price
SO68713,101,2536,2013-10-19,2013-10-26,2013-10-31,10.0,1,10.0
SO68713,103,2536,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68714,183,1518,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68715,129,5109,2013-10-19,2013-10-26,2013-10-31,565.0,1,565.0
SO68715,101,5109,2013-10-19,2013-10-26,2013-10-31,10.0,1,10.0
SO68715,103,5109,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68715,193,5109,2013-10-19,2013-10-26,2013-10-31,54.0,1,54.0
SO68716,139,7393,2013-10-19,2013-10-26,2013-10-31,2295.0,1,2295.0
SO68716,120,7393,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68716,115,7393,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68716,106,7393,2013-10-19,2013-10-26,2013-10-31,8.0,1,8.0
SO68717,133,3912,2013-10-19,2013-10-26,2013-10-31,769.0,1,769.0
SO68717,114,3912,2013-10-19,2013-10-26,2013-10-31,30.0,1,30.0
SO68717,120,3912,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68717,201,3912,2013-10-19,2013-10-26,2013-10-31,64.0,1,64.0
SO68718,142,5754,2013-10-19,2013-10-26,2013-10-31,2320.0,1,2320.0
SO68719,139,5756,2013-10-19,2013-10-26,2013-10-31,2295.0,1,2295.0
SO68719,107,5756,2013-10-19,2013-10-26,2013-10-31,22.0,1,22.0
SO68720,138,4588,2013-10-19,2013-10-26,2013-10-31,2295.0,1,2295.0
SO68720,107,4588,2013-10-19,2013-10-26,2013-10-31,22.0,1,22.0
SO68720,109,4588,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68721,148,15662,2013-10-19,2013-10-26,2013-10-31,1120.0,1,1120.0
SO68721,102,15662,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68722,155,4439,2013-10-19,2013-10-26,2013-10-31,1701.0,1,1701.0
SO68722,103,4439,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68722,102,4439,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68722,112,4439,2013-10-19,2013-10-26,2013-10-31,2.0,1,2.0
SO68723,145,14011,2013-10-19,2013-10-26,2013-10-31,540.0,1,540.0
SO68724,156,10946,2013-10-19,2013-10-26,2013-10-31,2443.0,1,2443.0
SO68725,169,18279,2013-10-19,2013-10-26,2013-10-31,742.0,1,742.0
SO68725,109,18279,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68726,176,16460,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68726,119,16460,2013-10-19,2013-10-26,2013-10-31,29.0,1,29.0
SO68726,122,16460,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68726,108,16460,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68726,187,16460,2013-10-19,2013-10-26,2013-10-31,50.0,1,50.0
SO68727,178,16408,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68727,109,16408,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68728,182,16428,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68728,108,16428,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68729,175,4305,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68729,119,4305,2013-10-19,2013-10-26,2013-10-31,29.0,1,29.0
SO68729,122,4305,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68729,111,4305,2013-10-19,2013-10-26,2013-10-31,55.0,1,55.0
SO68730,144,12408,2013-10-19,2013-10-26,2013-10-31,540.0,1,540.0
SO68730,116,12408,2013-10-19,2013-10-26,2013-10-31,21.0,1,21.0
SO68731,143,12215,2013-10-19,2013-10-26,2013-10-31,540.0,1,540.0
SO68731,109,12215,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68731,191,12215,2013-10-19,2013-10-26,2013-10-31,54.0,1,54.0
SO68732,152,7345,2013-10-19,2013-10-26,2013-10-31,1701.0,1,1701.0
SO68732,190,7345,2013-10-19,2013-10-26,2013-10-31,50.0,1,50.0
SO68732,183,7345,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68733,151,9879,2013-10-19,2013-10-26,2013-10-31,1120.0,1,1120.0
SO68733,108,9879,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68734,164,18462,2013-10-19,2013-10-26,2013-10-31,742.0,1,742.0
SO68734,108,18462,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68735,161,3668,2013-10-19,2013-10-26,2013-10-31,742.0,1,742.0
SO68735,103,3668,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68735,102,3668,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68735,190,3668,2013-10-19,2013-10-26,2013-10-31,50.0,1,50.0
SO68736,177,1685,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68736,102,1685,2013-10-19,2013-10-26,2013-10-31,9.0,1,9.0
SO68736,103,1685,2013-10-19,2013-10-26,2013-10-31,5.0,1,5.0
SO68736,109,1685,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68737,180,1688,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68738,179,2000,2013-10-19,2013-10-26,2013-10-31,2384.0,1,2384.0
SO68738,110,2000,2013-10-19,2013-10-26,2013-10-31,35.0,1,35.0
SO68739,117,3518,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68739,121,3518,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68740,121,4238,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68740,117,4238,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68740,112,4238,2013-10-20,2013-10-27,2013-11-01,2.0,1,2.0
SO68741,120,922,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68741,107,922,2013-10-20,2013-10-27,2013-11-01,22.0,1,22.0
SO68742,103,11957,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68742,185,11957,2013-10-20,2013-10-27,2013-11-01,24.0,1,24.0
SO68742,108,11957,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68743,101,468,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68743,103,468,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68743,106,468,2013-10-20,2013-10-27,2013-11-01,8.0,1,8.0
SO68744,109,4207,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68745,108,7263,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68745,184,7263,2013-10-20,2013-10-27,2013-11-01,24.0,1,24.0
SO68746,104,6501,2013-10-20,2013-10-27,2013-11-01,120.0,1,120.0
SO68747,136,6961,2013-10-20,2013-10-27,2013-11-01,769.0,1,769.0
SO68747,188,6961,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68748,140,3159,2013-10-20,2013-10-27,2013-11-01,2320.0,1,2320.0
SO68748,103,3159,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68748,101,3159,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68748,200,3159,2013-10-20,2013-10-27,2013-11-01,64.0,1,64.0
SO68749,125,8254,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68750,124,4656,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68750,120,4656,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68750,113,4656,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68750,112,4656,2013-10-20,2013-10-27,2013-11-01,2.0,1,2.0
SO68751,116,15268,2013-10-20,2013-10-27,2013-11-01,21.0,1,21.0
SO68752,119,15613,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68752,122,15613,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68752,186,15613,2013-10-20,2013-10-27,2013-11-01,24.0,1,24.0
SO68753,122,1937,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68753,119,1937,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68753,108,1937,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68754,120,7885,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68754,114,7885,2013-10-20,2013-10-27,2013-11-01,30.0,1,30.0
SO68754,107,7885,2013-10-20,2013-10-27,2013-11-01,22.0,1,22.0
SO68755,101,12518,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68755,103,12518,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68755,183,12518,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68755,111,12518,2013-10-20,2013-10-27,2013-11-01,55.0,1,55.0
SO68756,103,9536,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68756,101,9536,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68757,101,9537,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68757,103,9537,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68757,183,9537,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68758,101,2202,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68759,183,9113,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68759,196,9113,2013-10-20,2013-10-27,2013-11-01,70.0,1,70.0
SO68760,196,7873,2013-10-20,2013-10-27,2013-11-01,70.0,1,70.0
SO68760,183,7873,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68761,103,2937,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68761,111,2937,2013-10-20,2013-10-27,2013-11-01,55.0,1,55.0
SO68761,183,2937,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68761,187,2937,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68762,197,620,2013-10-20,2013-10-27,2013-11-01,70.0,1,70.0
SO68762,189,620,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68763,120,15687,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68763,108,15687,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68764,120,5153,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68764,108,5153,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68764,186,5153,2013-10-20,2013-10-27,2013-11-01,24.0,1,24.0
SO68765,120,3514,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68766,120,4742,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68766,110,4742,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68766,187,4742,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68767,117,10857,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68768,114,9899,2013-10-20,2013-10-27,2013-11-01,30.0,1,30.0
SO68768,107,9899,2013-10-20,2013-10-27,2013-11-01,22.0,1,22.0
SO68769,121,12947,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68769,188,12947,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68770,116,15848,2013-10-20,2013-10-27,2013-11-01,21.0,1,21.0
SO68770,121,15848,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68770,108,15848,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68771,119,17545,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68771,122,17545,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68772,121,9898,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68772,109,9898,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68772,188,9898,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68773,119,15909,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68773,122,15909,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68773,112,15909,2013-10-20,2013-10-27,2013-11-01,2.0,1,2.0
SO68774,119,13720,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68774,122,13720,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68774,109,13720,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68775,122,15841,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68775,119,15841,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68776,122,7173,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68776,110,7173,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68777,122,2825,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68778,115,1917,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68778,120,1917,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68778,112,1917,2013-10-20,2013-10-27,2013-11-01,2.0,1,2.0
SO68779,107,2237,2013-10-20,2013-10-27,2013-11-01,22.0,1,22.0
SO68780,107,1888,2013-10-20,2013-10-27,2013-11-01,22.0,1,22.0
SO68781,141,1922,2013-10-20,2013-10-27,2013-11-01,2320.0,1,2320.0
SO68781,115,1922,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68781,120,1922,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68782,163,6781,2013-10-20,2013-10-27,2013-11-01,742.0,1,742.0
SO68782,189,6781,2013-10-20,2013-10-27,2013-11-01,50.0,1,50.0
SO68783,173,1616,2013-10-20,2013-10-27,2013-11-01,1215.0,1,1215.0
SO68783,108,1616,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68784,173,5567,2013-10-20,2013-10-27,2013-11-01,1215.0,1,1215.0
SO68784,102,5567,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68784,103,5567,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68785,173,16155,2013-10-20,2013-10-27,2013-11-01,1215.0,1,1215.0
SO68785,103,16155,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68785,102,16155,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68786,138,2008,2013-10-20,2013-10-27,2013-11-01,2295.0,1,2295.0
SO68786,111,2008,2013-10-20,2013-10-27,2013-11-01,55.0,1,55.0
SO68787,147,15564,2013-10-20,2013-10-27,2013-11-01,1120.0,1,1120.0
SO68787,192,15564,2013-10-20,2013-10-27,2013-11-01,54.0,1,54.0
SO68788,150,15134,2013-10-20,2013-10-27,2013-11-01,1120.0,1,1120.0
SO68788,108,15134,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68789,154,10232,2013-10-20,2013-10-27,2013-11-01,1701.0,1,1701.0
SO68789,194,10232,2013-10-20,2013-10-27,2013-11-01,54.0,1,54.0
SO68790,148,15022,2013-10-20,2013-10-27,2013-11-01,1120.0,1,1120.0
SO68790,102,15022,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68790,103,15022,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68791,138,4180,2013-10-20,2013-10-27,2013-11-01,2295.0,1,2295.0
SO68791,101,4180,2013-10-20,2013-10-27,2013-11-01,10.0,1,10.0
SO68791,103,4180,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68791,200,4180,2013-10-20,2013-10-27,2013-11-01,64.0,1,64.0
SO68792,156,10878,2013-10-20,2013-10-27,2013-11-01,2443.0,1,2443.0
SO68793,125,1581,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68794,165,14363,2013-10-20,2013-10-27,2013-11-01,742.0,1,742.0
SO68794,102,14363,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68795,180,16528,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68795,110,16528,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68795,184,16528,2013-10-20,2013-10-27,2013-11-01,24.0,1,24.0
SO68796,181,16274,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68796,110,16274,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68797,145,10630,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68797,109,10630,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68798,150,10486,2013-10-20,2013-10-27,2013-11-01,1120.0,1,1120.0
SO68798,117,10486,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68798,121,10486,2013-10-20,2013-10-27,2013-11-01,4.0,1,4.0
SO68799,153,7560,2013-10-20,2013-10-27,2013-11-01,1701.0,1,1701.0
SO68799,110,7560,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68800,152,7351,2013-10-20,2013-10-27,2013-11-01,1701.0,1,1701.0
SO68800,109,7351,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68801,155,7432,2013-10-20,2013-10-27,2013-11-01,1701.0,1,1701.0
SO68801,193,7432,2013-10-20,2013-10-27,2013-11-01,54.0,1,54.0
SO68802,153,7227,2013-10-20,2013-10-27,2013-11-01,1701.0,1,1701.0
SO68802,117,7227,2013-10-20,2013-10-27,2013-11-01,25.0,1,25.0
SO68803,145,11713,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68803,109,11713,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68804,146,13122,2013-10-20,2013-10-27,2013-11-01,540.0,1,540.0
SO68805,177,424,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68805,183,424,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68806,179,428,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68806,119,428,2013-10-20,2013-10-27,2013-11-01,29.0,1,29.0
SO68806,122,428,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68807,179,440,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68807,109,440,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68808,170,18466,2013-10-20,2013-10-27,2013-11-01,742.0,1,742.0
SO68808,103,18466,2013-10-20,2013-10-27,2013-11-01,5.0,1,5.0
SO68808,102,18466,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68808,110,18466,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68809,174,3239,2013-10-20,2013-10-27,2013-11-01,1215.0,1,1215.0
SO68809,110,3239,2013-10-20,2013-10-27,2013-11-01,35.0,1,35.0
SO68810,175,1700,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68811,179,152,2013-10-20,2013-10-27,2013-11-01,2384.0,1,2384.0
SO68811,183,152,2013-10-20,2013-10-27,2013-11-01,9.0,1,9.0
SO68812,120,2957,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68812,113,2957,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68812,112,2957,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68813,120,1250,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68813,113,1250,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68813,109,1250,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68814,117,6073,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68814,184,6073,2013-10-21,2013-10-28,2013-11-02,24.0,1,24.0
SO68815,117,3074,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68815,121,3074,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68815,110,3074,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68815,194,3074,2013-10-21,2013-10-28,2013-11-02,54.0,1,54.0
SO68816,116,14212,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68816,121,14212,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68816,193,14212,2013-10-21,2013-10-28,2013-11-02,54.0,1,54.0
SO68817,103,17350,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68817,109,17350,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68818,115,11841,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68818,112,11841,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68819,103,2159,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68819,102,2159,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68819,111,2159,2013-10-21,2013-10-28,2013-11-02,55.0,1,55.0
SO68819,198,2159,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68820,137,1615,2013-10-21,2013-10-28,2013-11-02,2295.0,1,2295.0
SO68820,101,1615,2013-10-21,2013-10-28,2013-11-02,10.0,1,10.0
SO68820,108,1615,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68821,137,1550,2013-10-21,2013-10-28,2013-11-02,2295.0,1,2295.0
SO68821,110,1550,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68822,142,8036,2013-10-21,2013-10-28,2013-11-02,2320.0,1,2320.0
SO68823,140,8052,2013-10-21,2013-10-28,2013-11-02,2320.0,1,2320.0
SO68823,200,8052,2013-10-21,2013-10-28,2013-11-02,64.0,1,64.0
SO68823,107,8052,2013-10-21,2013-10-28,2013-11-02,22.0,1,22.0
SO68824,137,7174,2013-10-21,2013-10-28,2013-11-02,2295.0,1,2295.0
SO68824,101,7174,2013-10-21,2013-10-28,2013-11-02,10.0,1,10.0
SO68824,103,7174,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68824,183,7174,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68825,139,5311,2013-10-21,2013-10-28,2013-11-02,2295.0,1,2295.0
SO68825,107,5311,2013-10-21,2013-10-28,2013-11-02,22.0,1,22.0
SO68826,154,14462,2013-10-21,2013-10-28,2013-11-02,1701.0,1,1701.0
SO68826,117,14462,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68826,188,14462,2013-10-21,2013-10-28,2013-11-02,50.0,1,50.0
SO68827,109,771,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68828,116,15791,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68828,121,15791,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68828,112,15791,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68829,116,17193,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68829,183,17193,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68830,116,501,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68830,183,501,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68831,116,16418,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68832,121,14202,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68832,118,14202,2013-10-21,2013-10-28,2013-11-02,33.0,1,33.0
SO68832,185,14202,2013-10-21,2013-10-28,2013-11-02,24.0,1,24.0
SO68832,109,14202,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68833,113,201,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68834,113,15204,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68834,120,15204,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68834,105,15204,2013-10-21,2013-10-28,2013-11-02,159.0,1,159.0
SO68835,113,15087,2013-10-21,2013-10-28,2013-11-02,25.0,1,25.0
SO68835,120,15087,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68835,104,15087,2013-10-21,2013-10-28,2013-11-02,120.0,1,120.0
SO68836,118,13427,2013-10-21,2013-10-28,2013-11-02,33.0,1,33.0
SO68836,121,13427,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68836,108,13427,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68837,101,10698,2013-10-21,2013-10-28,2013-11-02,10.0,1,10.0
SO68837,103,10698,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68838,196,8743,2013-10-21,2013-10-28,2013-11-02,70.0,1,70.0
SO68838,184,8743,2013-10-21,2013-10-28,2013-11-02,24.0,1,24.0
SO68839,195,8755,2013-10-21,2013-10-28,2013-11-02,70.0,1,70.0
SO68839,183,8755,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68840,103,9468,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68840,101,9468,2013-10-21,2013-10-28,2013-11-02,10.0,1,10.0
SO68840,112,9468,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68841,197,16403,2013-10-21,2013-10-28,2013-11-02,70.0,1,70.0
SO68841,198,16403,2013-10-21,2013-10-28,2013-11-02,9.0,1,9.0
SO68841,187,16403,2013-10-21,2013-10-28,2013-11-02,50.0,1,50.0
SO68842,195,9339,2013-10-21,2013-10-28,2013-11-02,70.0,1,70.0
SO68842,193,9339,2013-10-21,2013-10-28,2013-11-02,54.0,1,54.0
SO68843,103,6395,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68843,201,6395,2013-10-21,2013-10-28,2013-11-02,64.0,1,64.0
SO68844,103,16216,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68844,108,16216,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68844,184,16216,2013-10-21,2013-10-28,2013-11-02,24.0,1,24.0
SO68845,103,6873,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68845,109,6873,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68846,116,11486,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68846,112,11486,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68847,121,15379,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68847,116,15379,2013-10-21,2013-10-28,2013-11-02,21.0,1,21.0
SO68847,110,15379,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68848,119,12755,2013-10-21,2013-10-28,2013-11-02,29.0,1,29.0
SO68848,122,12755,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68848,109,12755,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68849,122,5192,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68850,121,13151,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68851,121,17879,2013-10-21,2013-10-28,2013-11-02,4.0,1,4.0
SO68851,112,17879,2013-10-21,2013-10-28,2013-11-02,2.0,1,2.0
SO68852,122,4691,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68852,108,4691,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68853,122,13076,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68853,119,13076,2013-10-21,2013-10-28,2013-11-02,29.0,1,29.0
SO68853,110,13076,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68854,122,5935,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
SO68854,111,5935,2013-10-21,2013-10-28,2013-11-02,55.0,1,55.0
SO68855,115,2475,2013-10-21,2013-10-28,2013-11-02,35.0,1,35.0
SO68855,120,2475,2013-10-21,2013-10-28,2013-11-02,5.0,1,5.0
